tconst,nconst,category,titleType,primaryTitle,startYear,difficulty,primaryName
tt0048280,nm0314671,director,movie,Lady and the Tramp,1955,3,Clyde Geronimi
tt0053285,nm0314671,director,movie,Sleeping Beauty,1959,3,Clyde Geronimi
tt0055254,nm0314671,director,movie,One Hundred and One Dalmatians,1961,3,Clyde Geronimi
tt0057546,nm0314671,director,movie,The Sword in the Stone,1963,3,Clyde Geronimi
tt0042332,nm0674518,writer,movie,Cinderella,1950,3,Charles Perrault
tt0448694,nm0674518,writer,movie,Puss in Boots,2011,3,Charles Perrault
tt1587310,nm0674518,writer,movie,Maleficent,2014,1,Charles Perrault
tt1661199,nm0674518,writer,movie,Cinderella,2015,3,Charles Perrault
tt4777008,nm0674518,writer,movie,Maleficent: Mistress of Evil,2019,3,Charles Perrault
tt0042332,nm0670328,writer,movie,Cinderella,1950,3,Bill Peet
tt0055254,nm0670328,writer,movie,One Hundred and One Dalmatians,1961,3,Bill Peet
tt0057546,nm0670328,writer,movie,The Sword in the Stone,1963,3,Bill Peet
tt1587310,nm0670328,writer,movie,Maleficent,2014,1,Bill Peet
tt0042876,nm0594335,cinematographer,movie,Rashomon,1950,3,Kazuo Miyagawa
tt0055630,nm0594335,cinematographer,movie,Yojimbo,1961,3,Kazuo Miyagawa
tt0042876,nm0001536,actor,movie,Rashomon,1950,3,Toshirô Mifune
tt0047478,nm0001536,actor,movie,Seven Samurai,1954,3,Toshirô Mifune
tt0055630,nm0001536,actor,movie,Yojimbo,1961,3,Toshirô Mifune
tt0042876,nm0477553,actress,movie,Rashomon,1950,3,Machiko Kyô
tt0042876,nm0605270,actor,movie,Rashomon,1950,3,Masayuki Mori
tt0042876,nm0793766,actor,movie,Rashomon,1950,3,Takashi Shimura
tt0047478,nm0793766,actor,movie,Seven Samurai,1954,3,Takashi Shimura
tt0042876,nm0000041,director,movie,Rashomon,1950,3,Akira Kurosawa
tt0047478,nm0000041,director,movie,Seven Samurai,1954,3,Akira Kurosawa
tt0054047,nm0000041,writer,movie,The Magnificent Seven,1960,3,Akira Kurosawa
tt0055630,nm0000041,director,movie,Yojimbo,1961,3,Akira Kurosawa
tt0058461,nm0000041,writer,movie,A Fistful of Dollars,1964,3,Akira Kurosawa
tt0089881,nm0000041,director,movie,Ran,1985,3,Akira Kurosawa
tt2404435,nm0000041,writer,movie,The Magnificent Seven,2016,3,Akira Kurosawa
tt0042876,nm0015611,writer,movie,Rashomon,1950,3,Ryûnosuke Akutagawa
tt0042876,nm0368074,writer,movie,Rashomon,1950,3,Shinobu Hashimoto
tt0047478,nm0368074,writer,movie,Seven Samurai,1954,3,Shinobu Hashimoto
tt0054047,nm0368074,writer,movie,The Magnificent Seven,1960,3,Shinobu Hashimoto
tt2404435,nm0368074,writer,movie,The Magnificent Seven,2016,3,Shinobu Hashimoto
tt0042876,nm0423122,producer,movie,Rashomon,1950,3,Minoru Jingo
tt0042876,nm0370593,composer,movie,Rashomon,1950,3,Fumio Hayasaka
tt0047478,nm0370593,composer,movie,Seven Samurai,1954,3,Fumio Hayasaka
tt0043014,nm0772834,editor,movie,Sunset Blvd.,1950,3,Arthur P. Schmidt
tt0043014,nm0000034,actor,movie,Sunset Blvd.,1950,3,William Holden
tt0050212,nm0000034,actor,movie,The Bridge on the River Kwai,1957,3,William Holden
tt0074958,nm0000034,actor,movie,Network,1976,3,William Holden
tt0043014,nm0841797,actress,movie,Sunset Blvd.,1950,3,Gloria Swanson
tt0043014,nm0002233,actor,movie,Sunset Blvd.,1950,3,Erich von Stroheim
tt0043014,nm0647970,actress,movie,Sunset Blvd.,1950,3,Nancy Olson
tt0043014,nm0102818,writer,movie,Sunset Blvd.,1950,3,Charles Brackett
tt0043014,nm0551261,writer,movie,Sunset Blvd.,1950,3,D.M. Marshman Jr.
tt0043014,nm0000077,composer,movie,Sunset Blvd.,1950,3,Franz Waxman
tt0047396,nm0000077,composer,movie,Rear Window,1954,1,Franz Waxman
tt0043274,nm0382548,writer,movie,Alice in Wonderland,1951,3,Winston Hibler
tt1587310,nm0382548,writer,movie,Maleficent,2014,1,Winston Hibler
tt0043274,nm0064607,actress,movie,Alice in Wonderland,1951,3,Kathryn Beaumont
tt0046183,nm0064607,actress,movie,Peter Pan,1953,3,Kathryn Beaumont
tt0043274,nm0943956,actor,movie,Alice in Wonderland,1951,3,Ed Wynn
tt0043274,nm0370821,actor,movie,Alice in Wonderland,1951,3,Richard Haydn
tt0059742,nm0370821,actor,movie,The Sound of Music,1965,3,Richard Haydn
tt0043274,nm0140902,writer,movie,Alice in Wonderland,1951,3,Lewis Carroll
tt0044079,nm0908153,actor,movie,Strangers on a Train,1951,3,Robert Walker
tt0044079,nm0738746,actress,movie,Strangers on a Train,1951,3,Ruth Roman
tt0044079,nm0001991,actor,movie,Strangers on a Train,1951,3,Leo G. Carroll
tt0044079,nm0650262,writer,movie,Strangers on a Train,1951,3,Czenzi Ormonde
tt0044079,nm0177336,writer,movie,Strangers on a Train,1951,3,Whitfield Cook
tt0044079,nm0383604,writer,movie,Strangers on a Train,1951,3,Patricia Highsmith
tt0134119,nm0383604,writer,movie,The Talented Mr. Ripley,1999,3,Patricia Highsmith
tt2402927,nm0383604,writer,movie,Carol,2015,3,Patricia Highsmith
tt0044081,nm0005889,cinematographer,movie,A Streetcar Named Desire,1951,3,Harry Stradling Sr.
tt0044081,nm0000008,actor,movie,A Streetcar Named Desire,1951,3,Marlon Brando
tt0047296,nm0000008,actor,movie,On the Waterfront,1954,3,Marlon Brando
tt0068646,nm0000008,actor,movie,The Godfather,1972,2,Marlon Brando
tt0078346,nm0000008,actor,movie,Superman,1978,3,Marlon Brando
tt0078788,nm0000008,actor,movie,Apocalypse Now,1979,1,Marlon Brando
tt0227445,nm0000008,actor,movie,The Score,2001,3,Marlon Brando
tt0044081,nm0001375,actress,movie,A Streetcar Named Desire,1951,3,Kim Hunter
tt0063442,nm0001375,actress,movie,Planet of the Apes,1968,3,Kim Hunter
tt0044081,nm0001500,actor,movie,A Streetcar Named Desire,1951,3,Karl Malden
tt0047296,nm0001500,actor,movie,On the Waterfront,1954,3,Karl Malden
tt0066206,nm0001500,actor,movie,Patton,1970,3,Karl Malden
tt0044081,nm0001415,director,movie,A Streetcar Named Desire,1951,3,Elia Kazan
tt0047296,nm0001415,director,movie,On the Waterfront,1954,3,Elia Kazan
tt0044081,nm0931783,writer,movie,A Streetcar Named Desire,1951,3,Tennessee Williams
tt0044081,nm0766665,writer,movie,A Streetcar Named Desire,1951,3,Oscar Saul
tt0044081,nm0271012,producer,movie,A Streetcar Named Desire,1951,3,Charles K. Feldman
tt0044081,nm0006218,composer,movie,A Streetcar Named Desire,1951,3,Alex North
tt0093105,nm0006218,composer,movie,"Good Morning, Vietnam",1987,3,Alex North
tt0044706,nm0930536,editor,movie,High Noon,1952,3,Elmo Williams
tt0044706,nm0000011,actor,movie,High Noon,1952,3,Gary Cooper
tt0044706,nm0000038,actress,movie,High Noon,1952,3,Grace Kelly
tt0046912,nm0000038,actress,movie,Dial M for Murder,1954,3,Grace Kelly
tt0047396,nm0000038,actress,movie,Rear Window,1954,1,Grace Kelly
tt0044706,nm0000978,actor,movie,High Noon,1952,3,Lloyd Bridges
tt0102059,nm0000978,actor,movie,Hot Shots!,1991,3,Lloyd Bridges
tt0044706,nm0003593,director,movie,High Noon,1952,3,Fred Zinnemann
tt0044706,nm0286025,writer,movie,High Noon,1952,3,Carl Foreman
tt0050212,nm0286025,writer,movie,The Bridge on the River Kwai,1957,3,Carl Foreman
tt0044706,nm0192356,writer,movie,High Noon,1952,3,John W. Cunningham
tt0044706,nm0005677,cinematographer,movie,High Noon,1952,3,Floyd Crosby
tt0045152,nm0269751,editor,movie,Singin' in the Rain,1952,3,Adrienne Fazan
tt0045152,nm0000037,actor,movie,Singin' in the Rain,1952,3,Gene Kelly
tt0045152,nm0640307,actor,movie,Singin' in the Rain,1952,3,Donald O'Connor
tt0045152,nm0001666,actress,movie,Singin' in the Rain,1952,3,Debbie Reynolds
tt0045152,nm0353405,actress,movie,Singin' in the Rain,1952,3,Jean Hagen
tt0045152,nm0002045,director,movie,Singin' in the Rain,1952,3,Stanley Donen
tt0045152,nm0173679,writer,movie,Singin' in the Rain,1952,3,Betty Comden
tt0045152,nm0337582,writer,movie,Singin' in the Rain,1952,3,Adolph Green
tt0045152,nm0006085,producer,movie,Singin' in the Rain,1952,3,Arthur Freed
tt0045152,nm0005849,cinematographer,movie,Singin' in the Rain,1952,3,Harold Rosson
tt0046183,nm0780799,writer,movie,Peter Pan,1953,3,Ted Sears
tt0046183,nm0237985,actor,movie,Peter Pan,1953,3,Bobby Driscoll
tt0046183,nm0175788,actor,movie,Peter Pan,1953,3,Hans Conried
tt0046183,nm0859892,actor,movie,Peter Pan,1953,3,Bill Thompson
tt0048280,nm0859892,actor,movie,Lady and the Tramp,1955,3,Bill Thompson
tt0046183,nm0057381,writer,movie,Peter Pan,1953,3,J.M. Barrie
tt0102057,nm0057381,writer,movie,Hook,1991,3,J.M. Barrie
tt0046250,nm0002162,cinematographer,movie,Roman Holiday,1953,3,Henri Alekan
tt0046250,nm0000060,actor,movie,Roman Holiday,1953,3,Gregory Peck
tt0056592,nm0000060,actor,movie,To Kill a Mockingbird,1962,3,Gregory Peck
tt0075005,nm0000060,actor,movie,The Omen,1976,3,Gregory Peck
tt0046250,nm0000030,actress,movie,Roman Holiday,1953,3,Audrey Hepburn
tt0054698,nm0000030,actress,movie,Breakfast at Tiffany's,1961,3,Audrey Hepburn
tt0046250,nm0000734,actor,movie,Roman Holiday,1953,3,Eddie Albert
tt0046250,nm0694403,actor,movie,Roman Holiday,1953,3,Hartley Power
tt0046250,nm0943758,director,movie,Roman Holiday,1953,3,William Wyler
tt0052618,nm0943758,director,movie,Ben-Hur,1959,3,William Wyler
tt0046250,nm0874308,writer,movie,Roman Holiday,1953,3,Dalton Trumbo
tt0054331,nm0874308,writer,movie,Spartacus,1960,3,Dalton Trumbo
tt0070511,nm0874308,writer,movie,Papillon,1973,3,Dalton Trumbo
tt0046250,nm0402848,writer,movie,Roman Holiday,1953,3,Ian McLellan Hunter
tt0046250,nm0226538,writer,movie,Roman Holiday,1953,3,John Dighton
tt0046250,nm0005952,composer,movie,Roman Holiday,1953,3,Georges Auric
tt0046912,nm0001537,actor,movie,Dial M for Murder,1954,3,Ray Milland
tt0046912,nm0191950,actor,movie,Dial M for Murder,1954,3,Robert Cummings
tt0046912,nm0002369,actor,movie,Dial M for Murder,1954,3,John Williams
tt0046912,nm0461425,writer,movie,Dial M for Murder,1954,3,Frederick Knott
tt0046912,nm0122079,cinematographer,movie,Dial M for Murder,1954,3,Robert Burks
tt0047396,nm0122079,cinematographer,movie,Rear Window,1954,1,Robert Burks
tt0053125,nm0122079,cinematographer,movie,North by Northwest,1959,3,Robert Burks
tt0056869,nm0122079,cinematographer,movie,The Birds,1963,3,Robert Burks
tt0046912,nm0270458,editor,movie,Dial M for Murder,1954,3,Rudi Fehr
tt0047296,nm0077086,composer,movie,On the Waterfront,1954,3,Leonard Bernstein
tt0055614,nm0077086,composer,movie,West Side Story,1961,3,Leonard Bernstein
tt0047296,nm0002011,actor,movie,On the Waterfront,1954,3,Lee J. Cobb
tt0050083,nm0002011,actor,movie,12 Angry Men,1957,1,Lee J. Cobb
tt0070047,nm0002011,actor,movie,The Exorcist,1973,1,Lee J. Cobb
tt0047296,nm0001768,actor,movie,On the Waterfront,1954,3,Rod Steiger
tt0047296,nm0775977,writer,movie,On the Waterfront,1954,3,Budd Schulberg
tt0047296,nm0425711,writer,movie,On the Waterfront,1954,3,Malcolm Johnson
tt0047296,nm0802563,writer,movie,On the Waterfront,1954,3,Robert Siodmak
tt0047296,nm0818545,producer,movie,On the Waterfront,1954,3,Sam Spiegel
tt0050212,nm0818545,producer,movie,The Bridge on the River Kwai,1957,3,Sam Spiegel
tt0056172,nm0818545,producer,movie,Lawrence of Arabia,1962,3,Sam Spiegel
tt0047396,nm0866462,editor,movie,Rear Window,1954,1,George Tomasini
tt0053125,nm0866462,editor,movie,North by Northwest,1959,3,George Tomasini
tt0054215,nm0866462,editor,movie,Psycho,1960,1,George Tomasini
tt0056869,nm0866462,editor,movie,The Birds,1963,3,George Tomasini
tt0047396,nm0179819,actor,movie,Rear Window,1954,1,Wendell Corey
tt0047396,nm0728812,actress,movie,Rear Window,1954,1,Thelma Ritter
tt0047396,nm0371088,writer,movie,Rear Window,1954,1,John Michael Hayes
tt0047396,nm0941280,writer,movie,Rear Window,1954,1,Cornell Woolrich
tt0047478,nm0620014,cinematographer,movie,Seven Samurai,1954,3,Asakazu Nakai
tt0047478,nm0875477,actress,movie,Seven Samurai,1954,3,Keiko Tsushima
tt0047478,nm0793616,actress,movie,Seven Samurai,1954,3,Yukiko Shimazaki
tt0047478,nm0644823,writer,movie,Seven Samurai,1954,3,Hideo Oguni
tt0089881,nm0644823,writer,movie,Ran,1985,3,Hideo Oguni
tt2404435,nm0644823,writer,movie,The Magnificent Seven,2016,3,Hideo Oguni
tt0047478,nm0609404,producer,movie,Seven Samurai,1954,3,Sôjirô Motoki
tt0048280,nm0524853,actress,movie,Lady and the Tramp,1955,3,Barbara Luddy
tt0048280,nm0731333,actor,movie,Lady and the Tramp,1955,3,Larry Roberts
tt0048280,nm0498007,actress,movie,Lady and the Tramp,1955,3,Peggy Lee
tt0048280,nm0194018,director,movie,Lady and the Tramp,1955,3,Jack Cutting
tt0048280,nm0338950,writer,movie,Lady and the Tramp,1955,3,Ward Greene
tt0050083,nm0000020,actor,movie,12 Angry Men,1957,1,Henry Fonda
tt0064116,nm0000020,actor,movie,Once Upon a Time in the West,1968,3,Henry Fonda
tt0050083,nm0000842,actor,movie,12 Angry Men,1957,1,Martin Balsam
tt0074119,nm0000842,actor,movie,All the President's Men,1976,3,Martin Balsam
tt0050083,nm0275835,actor,movie,12 Angry Men,1957,1,John Fiedler
tt0050083,nm0001486,director,movie,12 Angry Men,1957,1,Sidney Lumet
tt0070666,nm0001486,director,movie,Serpico,1973,3,Sidney Lumet
tt0072890,nm0001486,director,movie,Dog Day Afternoon,1975,3,Sidney Lumet
tt0074958,nm0001486,director,movie,Network,1976,3,Sidney Lumet
tt0292963,nm0001486,director,movie,Before the Devil Knows You're Dead,2007,3,Sidney Lumet
tt0050083,nm0741627,writer,movie,12 Angry Men,1957,1,Reginald Rose
tt0050083,nm0006132,composer,movie,12 Angry Men,1957,1,Kenyon Hopkins
tt0050083,nm0442100,cinematographer,movie,12 Angry Men,1957,1,Boris Kaufman
tt0050083,nm0503594,editor,movie,12 Angry Men,1957,1,Carl Lerner
tt0050212,nm0002185,composer,movie,The Bridge on the River Kwai,1957,3,Malcolm Arnold
tt0050212,nm0000027,actor,movie,The Bridge on the River Kwai,1957,3,Alec Guinness
tt0056172,nm0000027,actor,movie,Lawrence of Arabia,1962,3,Alec Guinness
tt0076759,nm0000027,actor,movie,Star Wars: Episode IV - A New Hope,1977,2,Alec Guinness
tt0050212,nm0370144,actor,movie,The Bridge on the River Kwai,1957,3,Jack Hawkins
tt0052618,nm0370144,actor,movie,Ben-Hur,1959,3,Jack Hawkins
tt0056172,nm0370144,actor,movie,Lawrence of Arabia,1962,3,Jack Hawkins
tt0050212,nm0370564,actor,movie,The Bridge on the River Kwai,1957,3,Sessue Hayakawa
tt0050212,nm0000180,director,movie,The Bridge on the River Kwai,1957,3,David Lean
tt0056172,nm0000180,director,movie,Lawrence of Arabia,1962,3,David Lean
tt0050212,nm0099541,writer,movie,The Bridge on the River Kwai,1957,3,Pierre Boulle
tt0063442,nm0099541,writer,movie,Planet of the Apes,1968,3,Pierre Boulle
tt1318514,nm0099541,writer,movie,Rise of the Planet of the Apes,2011,1,Pierre Boulle
tt2103281,nm0099541,writer,movie,Dawn of the Planet of the Apes,2014,1,Pierre Boulle
tt3450958,nm0099541,writer,movie,War for the Planet of the Apes,2017,3,Pierre Boulle
tt0050825,nm0006086,composer,movie,Paths of Glory,1957,3,Gerald Fried
tt0050825,nm0000018,actor,movie,Paths of Glory,1957,3,Kirk Douglas
tt0054331,nm0000018,actor,movie,Spartacus,1960,3,Kirk Douglas
tt0050825,nm0576127,actor,movie,Paths of Glory,1957,3,Ralph Meeker
tt0050825,nm0579663,actor,movie,Paths of Glory,1957,3,Adolphe Menjou
tt0050825,nm0534317,actor,movie,Paths of Glory,1957,3,George Macready
tt0050825,nm0000040,director,movie,Paths of Glory,1957,3,Stanley Kubrick
tt0054331,nm0000040,director,movie,Spartacus,1960,3,Stanley Kubrick
tt0056193,nm0000040,director,movie,Lolita,1962,3,Stanley Kubrick
tt0057012,nm0000040,director,movie,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,1,Stanley Kubrick
tt0062622,nm0000040,director,movie,2001: A Space Odyssey,1968,1,Stanley Kubrick
tt0066921,nm0000040,director,movie,A Clockwork Orange,1971,1,Stanley Kubrick
tt0072684,nm0000040,director,movie,Barry Lyndon,1975,3,Stanley Kubrick
tt0081505,nm0000040,director,movie,The Shining,1980,2,Stanley Kubrick
tt0093058,nm0000040,director,movie,Full Metal Jacket,1987,1,Stanley Kubrick
tt0120663,nm0000040,director,movie,Eyes Wide Shut,1999,3,Stanley Kubrick
tt0050825,nm0932229,writer,movie,Paths of Glory,1957,3,Calder Willingham
tt0054331,nm0932229,writer,movie,Spartacus,1960,3,Calder Willingham
tt0061722,nm0932229,writer,movie,The Graduate,1967,3,Calder Willingham
tt0050825,nm0860292,writer,movie,Paths of Glory,1957,3,Jim Thompson
tt0050825,nm0167767,writer,movie,Paths of Glory,1957,3,Humphrey Cobb
tt0050825,nm0364805,producer,movie,Paths of Glory,1957,3,James B. Harris
tt0056193,nm0364805,writer,movie,Lolita,1962,3,James B. Harris
tt0050976,nm0526456,production_designer,movie,The Seventh Seal,1957,3,P.A. Lundgren
tt0050976,nm0001884,actor,movie,The Seventh Seal,1957,3,Max von Sydow
tt0070047,nm0001884,actor,movie,The Exorcist,1973,1,Max von Sydow
tt0082198,nm0001884,actor,movie,Conan the Barbarian,1982,3,Max von Sydow
tt0120889,nm0001884,actor,movie,What Dreams May Come,1998,3,Max von Sydow
tt0181689,nm0001884,actor,movie,Minority Report,2002,1,Max von Sydow
tt0477302,nm0001884,actor,movie,Extremely Loud & Incredibly Close,2011,3,Max von Sydow
tt0955308,nm0001884,actor,movie,Robin Hood,2010,3,Max von Sydow
tt0050976,nm0085038,actor,movie,The Seventh Seal,1957,3,Gunnar Björnstrand
tt0050986,nm0085038,actor,movie,Wild Strawberries,1957,3,Gunnar Björnstrand
tt0060827,nm0085038,actor,movie,Persona,1966,3,Gunnar Björnstrand
tt0050976,nm0252345,actor,movie,The Seventh Seal,1957,3,Bengt Ekerot
tt0050976,nm0691555,actor,movie,The Seventh Seal,1957,3,Nils Poppe
tt0050976,nm0000005,director,movie,The Seventh Seal,1957,3,Ingmar Bergman
tt0050986,nm0000005,director,movie,Wild Strawberries,1957,3,Ingmar Bergman
tt0060827,nm0000005,director,movie,Persona,1966,3,Ingmar Bergman
tt0050976,nm0252321,producer,movie,The Seventh Seal,1957,3,Allan Ekelund
tt0050976,nm0635059,composer,movie,The Seventh Seal,1957,3,Erik Nordgren
tt0050986,nm0635059,composer,movie,Wild Strawberries,1957,3,Erik Nordgren
tt0050976,nm0005705,cinematographer,movie,The Seventh Seal,1957,3,Gunnar Fischer
tt0050986,nm0005705,cinematographer,movie,Wild Strawberries,1957,3,Gunnar Fischer
tt0050976,nm0906307,editor,movie,The Seventh Seal,1957,3,Lennart Wallén
tt0050986,nm0803705,actor,movie,Wild Strawberries,1957,3,Victor Sjöström
tt0050986,nm0000761,actress,movie,Wild Strawberries,1957,3,Bibi Andersson
tt0060827,nm0000761,actress,movie,Persona,1966,3,Bibi Andersson
tt0050986,nm0862026,actress,movie,Wild Strawberries,1957,3,Ingrid Thulin
tt0050986,nm0741013,editor,movie,Wild Strawberries,1957,3,Oscar Rosander
tt0050986,nm0349023,production_designer,movie,Wild Strawberries,1957,3,Gittan Gustafsson
tt0051201,nm0540338,composer,movie,Witness for the Prosecution,1957,3,Matty Malneck
tt0051201,nm0000061,actor,movie,Witness for the Prosecution,1957,3,Tyrone Power
tt0051201,nm0000017,actress,movie,Witness for the Prosecution,1957,3,Marlene Dietrich
tt0051201,nm0001452,actor,movie,Witness for the Prosecution,1957,3,Charles Laughton
tt0054331,nm0001452,actor,movie,Spartacus,1960,3,Charles Laughton
tt0051201,nm0006471,actress,movie,Witness for the Prosecution,1957,3,Elsa Lanchester
tt0051201,nm0002005,writer,movie,Witness for the Prosecution,1957,3,Agatha Christie
tt0051201,nm0475823,writer,movie,Witness for the Prosecution,1957,3,Harry Kurnitz
tt0051201,nm0546140,writer,movie,Witness for the Prosecution,1957,3,Lawrence B. Marcus
tt0051201,nm0394967,producer,movie,Witness for the Prosecution,1957,3,Arthur Hornblow Jr.
tt0052311,nm0005797,cinematographer,movie,Touch of Evil,1958,3,Russell Metty
tt0052311,nm0000032,actor,movie,Touch of Evil,1958,3,Charlton Heston
tt0052618,nm0000032,actor,movie,Ben-Hur,1959,3,Charlton Heston
tt0063442,nm0000032,actor,movie,Planet of the Apes,1968,3,Charlton Heston
tt0310793,nm0000032,self,movie,Bowling for Columbine,2002,3,Charlton Heston
tt0052311,nm0001463,actress,movie,Touch of Evil,1958,3,Janet Leigh
tt0054215,nm0001463,actress,movie,Psycho,1960,1,Janet Leigh
tt0052311,nm0130407,actor,movie,Touch of Evil,1958,3,Joseph Calleia
tt0052311,nm0557767,writer,movie,Touch of Evil,1958,3,Whit Masterson
tt0052311,nm0168759,writer,movie,Touch of Evil,1958,3,Franklin Coen
tt0052311,nm0597574,writer,movie,Touch of Evil,1958,3,Paul Monash
tt0074285,nm0597574,producer,movie,Carrie,1976,3,Paul Monash
tt0052311,nm0428572,producer,movie,Touch of Evil,1958,3,Albert Zugsmith
tt0052311,nm0000049,composer,movie,Touch of Evil,1958,3,Henry Mancini
tt0054698,nm0000049,composer,movie,Breakfast at Tiffany's,1961,3,Henry Mancini
tt0052357,nm0027173,writer,movie,Vertigo,1958,1,Maxwell Anderson
tt0052618,nm0027173,writer,movie,Ben-Hur,1959,3,Maxwell Anderson
tt0052357,nm0001571,actress,movie,Vertigo,1958,1,Kim Novak
tt0052357,nm0000895,actress,movie,Vertigo,1958,1,Barbara Bel Geddes
tt0052357,nm0375738,actor,movie,Vertigo,1958,1,Tom Helmore
tt0052357,nm0178785,writer,movie,Vertigo,1958,1,Alec Coppel
